Ward code,Ward name,Borough,Extent ,Rank of extent (within London),Income Scale,Rank of income scale (within London),Employment Scale,Rank of employment scale (within London),Average Score,Rank of average score (within London),Average Rank,Rank of average rank (within London),Highest SOA rank (national),Highest SOA rank (London),Number of SOAs in ward,In worst 5percent,In worst 1percent,In worst 20percent,Above average (in worst 50percent),IDACI,Rank of IDACI (within London),IDAOPI,Rank of IDAOPI (within London)
00AAFA,Aldersgate,City of London,0,449,22.3266686797142,628,20.4644819833338,628,5.828697681427,627,29006,628,29006,628,1,0,0,0,0,4.00776974856853E-02,624,2.17852462083101E-02,628
00AAFQ,Cripplegate,City of London,0,449,169.551636982709,625,109.128060758114,624,9.28165751571221,584,24702.2258064516,579,18799,591,2,0,0,0,0,0.080712005536082,596,0.107448478811421,568
00AAFT,Farringdon Without,City of London,0,449,122.533641010523,626,104.696030192077,625,14.3114538192749,501,18874,486,18874,592,1,0,0,0,0,6.87557458877563E-02,607,7.80376866459847E-02,616
00AAFX,Portsoken,City of London,0.2,278,375.505312532187,620,92.7025083303452,626,30.0544834136963,228,8162,211,8162,408,1,0,0,0,1,0.480266988277435,119,0.409238338470459,61
00ABFX,Abbey,Barking & Dagenham,0.553065078442766,128,3143.44449850917,182,827.757005296648,276,35.9424728601911,136,6521.34049970947,145,2913,169,7,0,1,4,7,0.447752091794644,161,0.313960709457481,177
00ABFY,Alibon,Barking & Dagenham,0.537885245901639,134,2563.96030211449,276,777.691975012422,306,35.5981803262429,148,6117.10885245902,131,4324,254,6,0,0,3,6,0.404044461757402,211,0.292013235609321,209
00ABFZ,Becontree,Barking & Dagenham,0.386695447409733,191,2995.41927279532,204,861.095870800316,256,32.9861029415839,185,7110.73129251701,166,4202,247,8,0,0,2,8,0.386366540902512,229,0.313534090347854,178
00ABGA,Chadwell Heath,Barking & Dagenham,0.497991577583414,151,2452.6512567848,290,676.577249474823,358,35.6551263189486,142,7129.16974408811,167,2068,114,6,0,2,3,6,0.435930594955072,176,0.22587535888125,332
00ABGB,Eastbrook,Barking & Dagenham,0.164679715302491,297,1855.5960047096,386,645.499083347619,378,25.7804940315328,288,10868.0172004745,277,4393,259,7,0,0,1,7,0.266152132065177,370,0.208638839499133,371
00ABGC,Eastbury,Barking & Dagenham,0.427830733679954,177,2832.26074808836,237,822.546379968524,280,33.9095669139816,170,6777.22934719815,158,4698,274,7,0,0,3,7,0.417287548520703,196,0.258451683631796,262
00ABGD,Gascoigne,Barking & Dagenham,0.743210955710956,69,4250.34873175621,77,1088.90265293419,138,46.0377473775601,35,3905.85606060606,47,682,14,6,1,4,4,6,0.590199111005928,37,0.321733694646801,163
00ABGE,Goresbrook,Barking & Dagenham,0.513375890736342,143,2805.72848001122,239,836.309375435114,270,35.1583614134166,155,6235.15944180523,135,5189,296,7,0,0,4,7,0.40470179074489,210,0.257802383760915,266
00ABGF,Heath,Barking & Dagenham,0.606664580725907,112,2922.32056465745,218,860.421978235245,257,39.2401720448042,94,5324.32071339174,96,1082,41,6,1,1,4,6,0.450666411261614,154,0.261206670387371,253
00ABGG,Longbridge,Barking & Dagenham,0,449,1273.81334457546,471,455.355498455465,491,20.4350628867012,386,13851.5955760977,371,10036,468,6,0,0,0,4,0.197682489770532,452,0.19633758971483,392
00ABGH,Mayesbrook,Barking & Dagenham,0.530448717948718,137,2668.56458482146,266,779.441284507513,302,35.7418912019485,139,6066.6016025641,128,4598,270,6,0,0,2,6,0.406609261100096,208,0.286561314374156,221
00ABGJ,Parsloes,Barking & Dagenham,0.508396319421623,149,2381.53950038552,302,779.329155653715,303,35.1364216674444,156,6239.98685507723,136,5241,298,6,0,0,4,6,0.371761615903241,253,0.284379530786596,223
00ABGK,River,Barking & Dagenham,0.343002958579882,208,2522.49847407639,281,779.097425870597,304,32.0090289843858,200,7607.33639053255,184,4835,279,7,0,0,3,7,0.361919574137846,266,0.261706879490042,252
00ABGL,Thames,Barking & Dagenham,0.761564837905237,65,3298.6291860044,165,880.384495273232,245,42.7373082310779,63,4220.5171446384,61,1815,96,6,0,3,5,6,0.527551974959881,77,0.277966764592326,232
00ABGM,Valence,Barking & Dagenham,0.60022719328906,116,2452.90074361861,289,719.587650105357,335,36.6578994652309,130,5707.03809856694,112,5031,292,6,0,0,6,6,0.402510639975393,216,0.322672661493844,160
00ABGN,Village,Barking & Dagenham,0.628239723878255,102,2876.22092105448,226,860.218247830868,258,39.0471414057932,98,5606.73925321619,106,2264,128,6,0,2,4,6,0.47450285787784,130,0.271776465114852,244
00ABGP,Whalebone,Barking & Dagenham,0,449,1563.63845327497,430,499.746645234525,465,23.6161954421311,330,11654.9787917738,309,9667,456,6,0,0,0,5,0.265515774977012,372,0.183993423410824,418
00ACFX,Brunswick Park,Barnet,9.15409054805401E-02,344,1935.54344898462,372,684.559939540923,354,18.0372393197536,426,16915.9257347101,435,4380,258,10,0,0,1,3,0.184103984389465,460,0.150876148524995,480
00ACFY,Burnt Oak,Barnet,0.457513383791767,163,5286.97315505147,18,1278.90073788911,58,34.3918845750803,165,6732.77552150637,156,3515,212,10,0,0,4,10,0.493908183222794,104,0.335670117012092,143
00ACFZ,Childs Hill,Barnet,0.143661737830204,308,2644.54599639773,268,866.524292567745,252,21.6343242303342,366,14169.1515201861,377,5534,313,12,0,0,3,7,0.233061534885276,415,0.180330001967865,424
00ACGA,Colindale,Barnet,0.464882804397428,162,4316.98950442672,74,1201.8001736328,93,34.1000327719764,169,7853.96494503215,196,2480,144,9,0,3,4,8,0.499445062710179,101,0.259511796325955,256
00ACGB,Coppetts,Barnet,0.113522749462996,334,2785.03730785847,245,974.044041786343,206,23.3440930095182,337,12298.0066393283,327,5517,312,10,0,0,2,8,0.276192667220057,358,0.249606112269936,287
00ACGC,East Barnet,Barnet,0,449,2091.23770312965,342,704.058141633868,345,17.2748206986522,437,16690.1650264951,430,9706,458,10,0,0,0,4,0.201753761381694,448,0.148472862486751,484
00ACGD,East Finchley,Barnet,0.194597989949749,282,2545.79064074904,279,841.25723361969,267,23.4474311358166,336,13170.9884840871,354,2820,163,10,0,1,2,6,0.283531546285775,354,0.243124811859293,304
00ACGE,Edgware,Barnet,0.177041213063764,290,2735.25897764415,252,746.321618132293,323,22.3894690010077,354,14084.7898522551,375,2988,174,10,0,1,1,6,0.274211684508949,361,0.171212948680048,442
00ACGF,Finchley Church End,Barnet,0,449,1361.64484737441,455,511.592594839633,457,15.8895182630006,472,17862.6938250429,460,9988,466,9,0,0,0,2,0.136140449698699,521,0.125606727677895,529
00ACGG,Garden Suburb,Barnet,0,449,783.253650750965,566,318.253454172984,567,12.7717188920075,536,20747.7487263094,529,13157,531,10,0,0,0,1,6.05343101394936E-02,616,0.092407153680893,597
00ACGH,Golders Green,Barnet,0.110498315304132,335,2834.40752913058,236,715.86546894908,336,20.4650202409704,385,15000.39634687,398,3587,221,11,0,0,2,5,0.212613864008524,442,0.189741295963394,404
00ACGJ,Hale,Barnet,0.115797658251006,333,2852.41017045826,232,814.073626935482,285,21.5133682921654,369,13944.5181119649,373,4950,288,10,0,0,1,6,0.260884342305362,380,0.189637742502818,406
00ACGK,Hendon,Barnet,4.62655988079717E-02,392,2430.06490626186,294,786.430105000734,299,20.7006122683608,378,13861.7127956789,372,6619,359,10,0,0,0,8,0.202036221560679,447,0.216888974783784,350
00ACGL,High Barnet,Barnet,0,449,1233.3339135088,479,533.826002005488,446,16.2701307915157,458,17559.5485702271,457,10080,470,9,0,0,0,3,0.1124437403988,544,0.117896051342541,545
00ACGM,Mill Hill,Barnet,4.79862119013062E-02,388,2444.20296578854,291,618.931097209454,393,18.3848321131594,421,15968.8053338171,413,6365,347,10,0,0,1,4,0.234990882857446,414,0.153572553768754,471
00ACGN,Oakleigh,Barnet,0,449,1739.93308260664,400,580.52766803652,416,17.3246412077469,436,16708.6193895871,431,10889,489,10,0,0,0,4,0.177157710509159,468,0.121933679379847,540
00ACGP,Totteridge,Barnet,0,449,1153.52146560699,494,453.673170195892,492,14.1090717572163,505,19921.7565199674,507,10980,493,10,0,0,0,2,0.102124422544148,565,0.114602447788134,553
00ACGQ,Underhill,Barnet,0.158637718971301,300,2948.34602129459,212,940.697688236833,220,23.5854625634369,331,12915.2504658964,342,3521,214,10,0,0,2,6,0.293046244570007,338,0.158955622532411,461
00ACGR,West Finchley,Barnet,0,449,1868.46745546907,382,760.670132573694,314,19.0860374978503,410,15089.6845201866,401,10208,475,10,0,0,0,7,0.17390372832502,470,0.212846207328969,359
00ACGS,West Hendon,Barnet,0.21243137254902,266,2868.05402418226,229,959.810303930193,210,25.9685688005709,282,11507.322745098,304,3217,189,10,0,1,1,7,0.271321721452842,364,0.237636629315432,316
00ACGT,Woodhouse,Barnet,6.40894100403078E-02,369,2686.18780233711,262,941.537508342415,217,22.2243461918158,358,13128.5987541224,350,5567,314,10,0,0,1,7,0.2494918231083,394,0.220443117621621,342
00ADGA,Barnehurst,Bexley,0,449,988.248608842492,525,384.628432843834,527,13.4292602973305,525,20939.3755800464,534,10103,471,7,0,0,0,2,0.159447616799489,483,0.104177319564357,576
00ADGB,Belvedere,Bexley,8.75515818431912E-02,348,1963.87040023506,360,656.173323869705,374,23.1400225874154,344,12468.2085281981,334,7235,381,7,0,0,0,5,0.287077213493512,348,0.180010344856202,426
00ADGC,Blackfen and Lamorbey,Bexley,0,449,685.96529885754,587,312.229902181774,574,8.88055687911537,587,25276.6074116966,587,20396,605,7,0,0,0,0,9.13897320606285E-02,583,8.62452438138179E-02,606
00ADGD,Blendon and Penhill,Bexley,0,449,623.564965121448,595,291.262405168265,589,8.3304921115604,596,25937.4734397678,596,19180,595,7,0,0,0,0,0.076371830136762,598,9.58952569648831E-02,590
00ADGE,Brampton,Bexley,0,449,722.60680051893,577,311.952561199665,575,8.31029431756448,597,26127.9988425926,598,15049,555,7,0,0,0,1,8.71937640599514E-02,588,8.88938650981594E-02,600
00ADGF,Christchurch,Bexley,0,449,801.39383085072,563,406.358547817916,520,12.9417575953939,533,20641.911922968,524,16027,569,7,0,0,0,2,0.100324852703976,569,0.103831818787711,578
00ADGG,Colyers,Bexley,0.226731301939058,256,2096.35329124331,341,686.220909085125,352,24.0571048165953,319,13505.9052631579,363,4320,253,7,0,0,2,4,0.325546877149449,306,0.163393287813222,452
00ADGH,Crayford,Bexley,7.19814241486068E-02,364,1788.11042141542,393,486.429968386889,472,20.1736320199813,390,15017.9845201238,399,5861,327,7,0,0,1,5,0.246090421394099,399,0.210590050851851,369
00ADGJ,Cray Meadows,Bexley,0.131729388106866,315,1644.62550203875,417,541.235909666866,437,19.6865355849985,401,16269.9439816145,420,6470,351,7,0,0,1,3,0.263679341072013,374,0.145038696240165,493
00ADGK,Danson Park,Bexley,2.87953555878084E-02,412,1007.65604627877,518,374.852846067399,536,13.9865088442067,508,20219.1666182874,517,8389,415,7,0,0,0,1,0.155337592895872,486,0.113862271953189,554
00ADGL,East Wickham,Bexley,0,449,1200.01118215173,483,471.468892760575,481,15.8261646512357,474,18523.7106333527,479,10351,478,7,0,0,0,3,0.16724577588627,476,0.143103636383193,500
00ADGM,Erith,Bexley,0.150086505190311,304,2073.16834840178,344,672.256453201175,362,26.3767245132068,278,10409.7727797001,263,5609,316,7,0,0,1,6,0.337305146416807,292,0.196318693196398,393
00ADGN,Falconwood and Welling,Bexley,0,449,692.780710816383,585,319.009750798345,566,10.6639605860831,557,23367.0910138249,556,14848,552,7,0,0,0,1,8.31698068434733E-02,593,9.02450696870412E-02,599
00ADGP,Lesnes Abbey,Bexley,0.121358159912377,329,1774.11283220351,397,576.558678388596,419,19.3685141962434,406,16742.1473165389,432,5209,297,7,0,0,1,4,0.252797528771252,391,0.145675108549211,490
00ADGQ,Longlands,Bexley,0,449,769.730638671666,571,287.996261201799,592,10.4919622989133,559,23687.4515727188,561,12709,520,6,0,0,0,1,0.104901994123227,558,0.116457322712189,549
00ADGR,North End,Bexley,0.358637236084453,200,2902.34945690632,221,809.721528053284,286,31.0819272783184,210,8303.2056484782,213,4816,278,7,0,0,4,7,0.421548391630252,193,0.218770303530173,347
00ADGS,Northumberland Heath,Bexley,0,449,1095.35686651245,499,465.699129011482,485,14.460851869853,499,19773.5105071449,502,10866,488,7,0,0,0,2,0.144581462248431,504,0.109860467547298,563
00ADGT,St Mary's,Bexley,0,449,563.590340266004,605,276.079386468977,595,7.81235536578752,604,26576.1083433373,604,17005,578,7,0,0,0,0,7.42588027318319E-02,601,7.35375278487224E-02,618
00ADGU,St Michael's,Bexley,0,449,833.771626073867,556,410.895098816603,515,11.2090999869506,550,22799.7875,550,15653,563,7,0,0,0,2,9.75773822574063E-02,572,0.124019761741431,536
00ADGW,Sidcup,Bexley,0,449,670.129478082061,590,297.74844943732,584,9.20229212661892,585,24936.483935743,582,17392,581,7,0,0,0,0,6.98031862816477E-02,605,0.113561033218035,556
00ADGX,Thamesmead East,Bexley,0.25986085094996,244,2561.17987954617,277,807.802599258721,288,27.7257165681687,254,10039.012309339,254,5271,300,7,0,0,3,7,0.335580527878577,297,0.293211531010177,208
00AEGJ,Alperton,Brent,2.59411362080767E-02,416,2594.33478368819,272,753.3246191293,318,25.2963142577791,297,10540.0816792151,268,8975,434,8,0,0,0,8,0.315153750154457,317,0.270469013444135,246
00AEGK,Barnhill,Brent,0.322821905408463,216,3438.03436117619,148,940.829405564815,219,30.2039407353294,226,10323.0461642906,259,780,22,9,1,1,2,6,0.390097484873024,225,0.290109960233935,216
00AEGL,Brondesbury Park,Brent,7.84791252485089E-02,358,2115.73141913116,337,794.440173335373,296,24.3397686557315,314,11507.5084493042,305,6193,340,8,0,0,1,8,0.270565831904096,365,0.295414272989741,207
00AEGM,Dollis Hill,Brent,0.135032811711257,312,3274.24754503369,168,800.045231312513,291,27.6601110392902,256,9470.96845027764,241,6546,355,8,0,0,0,8,0.48136520485427,117,0.247706511087956,293
00AEGN,Dudden Hill,Brent,0.219725932749885,262,2948.13460694253,213,987.075693391263,191,29.380329035878,234,8960.26761860894,231,3672,229,9,0,0,2,9,0.384695136881049,232,0.257930500079799,265
00AEGP,Fryent,Brent,0.026880081300813,415,2387.13918596506,301,669.212146528065,363,22.7942438900955,350,12197.737804878,325,8335,413,8,0,0,0,7,0.330328088534241,300,0.247575723071744,294
00AEGQ,Harlesden,Brent,0.778485817019576,60,5483.89886882901,15,1664.80905465782,6,42.7976101415423,61,4203.45705153815,60,1431,63,8,2,3,7,8,0.554759920957839,61,0.333851013228158,145
00AEGR,Kensal Green,Brent,0.428795359170575,175,3224.048140347,172,1186.31949128956,99,34.6073787324783,161,7431.5519624784,176,1591,77,7,1,1,2,7,0.440233078403891,171,0.305274773686365,192
00AEGS,Kenton,Brent,0,449,1371.43575202301,453,437.125989284366,498,16.8701523568152,441,16927.6692847125,436,11391,501,8,0,0,0,3,0.192424961799333,457,0.207065842287859,375
00AEGT,Kilburn,Brent,0.604735294117647,113,4444.10486505926,59,1670.14298095554,5,39.6899360466003,88,5573.96196078431,105,1317,55,9,1,4,6,9,0.495561468440133,103,0.356849889162668,123
00AEGU,Mapesbury,Brent,0.124591023489933,324,2682.31762129068,263,1133.99380720407,122,26.6589090496102,276,10151.959102349,256,5314,303,9,0,0,1,9,0.370639328338942,255,0.273288273566762,240
00AEGW,Northwick Park,Brent,2.16457023060797E-02,422,1614.09055177867,422,533.605334959924,447,17.6000780491959,432,16677.7125262055,429,8384,414,8,0,0,0,3,0.232524153833036,416,0.186680364488126,412
00AEGX,Preston,Brent,8.78464818763326E-02,346,2750.27998253703,251,709.998599745333,340,23.1676530408735,343,12310.2608386638,328,5775,324,9,0,0,1,8,0.373167046304069,252,0.23830770853016,314
00AEGY,Queens Park,Brent,7.93260869565217E-02,356,2174.9091174826,327,982.890553146601,194,24.5362896558513,307,11399.3306521739,298,6345,345,8,0,0,1,7,0.244502524300197,401,0.247953376173973,292
00AEGZ,Queensbury,Brent,0,449,2398.0239675343,298,683.669587209821,355,20.6443629723675,381,13597.9875,364,11016,494,8,0,0,0,7,0.319649744336263,314,0.240574708621518,310
00AEHA,Stonebridge,Brent,0.930913978494624,17,6686.95577466488,3,1827.1182166636,3,48.9005131743471,20,2767.14516129032,17,857,25,11,2,7,10,11,0.623393301513322,25,0.397880229341187,72
00AEHB,Sudbury,Brent,0.095299451204963,342,2913.56454531848,220,853.009235970676,261,27.7319786201027,253,9266.40085898354,235,7124,377,8,0,0,0,8,0.368214064957068,261,0.290868912822139,212
00AEHC,Tokyngton,Brent,0.044431251484208,396,2553.60078701377,278,727.375350527465,329,24.5282774893299,308,11134.9572548088,287,8611,423,8,0,0,0,8,0.344942153316655,281,0.240348637584717,311
00AEHD,Welsh Harp,Brent,0.208831261950287,269,2846.89418359101,233,869.340403363109,251,26.7657631984404,273,10412.2093690249,264,4723,275,8,0,0,1,8,0.386497389137124,228,0.244939715070637,301
00AEHE,Wembley Central,Brent,0.304627281947262,223,2642.54158580303,269,870.093551024795,249,30.9074587899338,213,8192.80628803245,212,4010,236,7,0,0,2,7,0.339210137029348,288,0.336829852994899,142
00AEHF,Willesden Green,Brent,0.515494923857868,142,3317.10908693075,162,1206.62059041113,91,37.0269081716005,124,6136.69771573604,132,1228,50,8,1,1,5,8,0.518761883417005,86,0.378022039583487,97
00AFGD,Bickley,Bromley,0,449,889.168022420257,539,383.555793017149,529,7.67478511581193,605,26771.014081502,607,25024,625,9,0,0,0,0,6.80730569627148E-02,609,0.105540099957257,573
00AFGE,Biggin Hill,Bromley,0,449,634.451682139188,594,295.168425243348,588,8.3361912904164,595,25927.0444711538,595,22520,616,7,0,0,0,0,9.61613878268058E-02,574,8.53931789554782E-02,607
00AFGF,Bromley Common and Keston,Bromley,8.75182329652011E-02,349,1934.07692892104,373,625.97651764378,389,16.2020956426145,462,18848.9399874974,485,4494,265,9,0,0,1,4,0.199025208502282,450,0.143241748947319,499
00AFGG,Bromley Town,Bromley,5.30347672362994E-03,447,1494.02840738744,436,632.113358549774,386,13.4624128094405,523,20577.9025731683,523,9306,444,10,0,0,0,1,0.138479141945614,517,0.142141615366372,503
00AFGH,Chelsfield and Pratts Bottom,Bromley,0,449,851.231872178614,550,367.360088087618,539,6.02496689772866,625,28604.3294216262,625,20823,609,9,0,0,0,0,7.62170267328464E-02,599,0.087153771142467,602
00AFGJ,Chislehurst,Bromley,0,449,1074.3883946836,503,405.962181558833,522,10.9865893668967,553,23214.4431680774,555,12962,525,10,0,0,0,2,9.30882509372889E-02,579,9.75987879868208E-02,588
00AFGK,Clock House,Bromley,0,449,1674.23531540483,409,725.573680557311,331,14.154418183535,504,19680.794783933,499,11022,495,11,0,0,0,2,0.133273406955589,523,0.177175910974511,433
00AFGL,Copers Cope,Bromley,0,449,1263.04820584506,474,536.290205854923,441,12.2246640367185,538,21956.1201420811,541,10368,480,9,0,0,0,1,0.185095105344524,459,0.108205519506531,567
00AFGM,Cray Valley East,Bromley,0.242431332655137,249,3118.38128232211,185,910.924838393927,229,25.197790238428,299,12489.3310274669,336,4012,237,10,0,0,3,7,0.348414355035843,279,0.175105358264453,436
00AFGN,Cray Valley West,Bromley,0.236844586948321,251,3689.33472365141,117,1131.25204702467,125,27.0774529380467,265,10716.1075066013,274,3305,198,11,0,0,3,8,0.342628162062582,283,0.215557514582339,355
00AFGP,Crystal Palace,Bromley,0.416096713865883,179,3018.68901841342,200,1045.01509174705,161,33.4289480551277,176,7240.89126369223,171,3312,199,7,0,0,2,7,0.471977890521657,135,0.304700133097064,193
00AFGQ,Darwin,Bromley,0,449,279.204341428354,624,138.979032598436,623,12.4899166409638,537,21283.6763754045,536,15235,558,3,0,0,0,1,6.81876631086858E-02,608,0.092432441282596,596
00AFGR,Farnborough and Crofton,Bromley,0,449,830.933540761471,557,430.590228315443,503,7.31627486518791,611,27636.7672757824,615,9629,454,9,0,0,0,1,8.15297741739952E-02,594,6.30722739128818E-02,623
00AFGS,Hayes and Coney Hall,Bromley,0,449,843.053606349975,553,422.798160586506,509,7.20986484715221,612,27239.7241174137,611,19016,593,10,0,0,0,0,0.073240152577438,602,7.96798192892032E-02,613
00AFGT,Kelsey and Eden Park,Bromley,0,449,1217.61986127868,482,533.205695338547,448,9.95333697566067,572,24505.6177613681,576,12212,514,10,0,0,0,2,0.114720890471594,541,8.21466454620666E-02,611
00AFGU,Mottingham and Chislehurst North,Bromley,0.172415316642121,294,2416.76907120645,296,668.765964590013,364,25.3073055581948,296,11809.9346097202,314,5893,330,7,0,0,1,5,0.370654865832585,254,0.217414719969629,349
00AFGW,Orpington,Bromley,9.07060953530477E-02,345,1932.9546612706,375,643.618401087821,380,16.2402318048659,461,19160.7195735265,491,3659,227,10,0,0,1,3,0.224662289069485,426,9.83329183561763E-02,584
00AFGX,Penge and Cator,Bromley,0.219761225944405,261,3686.90647105873,118,1290.93283865601,55,25.5946994551742,291,11837.3797220242,315,3154,185,11,0,1,3,9,0.320078652886797,313,0.249164132275152,289
00AFGY,Petts Wood and Knoll,Bromley,0,449,615.311017926782,597,306.193228002638,578,6.26147927902597,622,28249.8159964053,623,19295,596,9,0,0,0,0,6.59233164260855E-02,612,5.43630885162505E-02,626
00AFGZ,Plaistow and Sundridge,Bromley,1.95878434637802E-02,424,1955.07359151542,362,708.598226331174,342,15.9596298259065,468,18313.7058701082,470,8808,428,10,0,0,0,3,0.212897867122359,441,0.156285397037474,467
00AFHA,Shortlands,Bromley,0,449,523.17846580781,609,234.702657680959,612,6.21543886532131,623,28194.2378940526,622,20627,607,6,0,0,0,0,8.10931580778849E-02,595,7.35412163083682E-02,617
00AFHB,West Wickham,Bromley,0,449,709.90765139088,583,324.561628963798,562,6.50751590709068,621,27924.0446004543,621,23135,619,10,0,0,0,0,5.77223898298808E-02,618,6.79658355665012E-02,621
00AGGD,Belsize,Camden,2.48356807511737E-02,418,1898.37523712218,379,675.109243165702,359,19.2987028878619,408,15033.332629108,400,8147,407,8,0,0,0,4,0.279405643452298,357,0.191837655599316,400
00AGGE,Bloomsbury,Camden,7.35310576385003E-02,362,1303.43257911131,466,592.661861982197,407,22.1032942012494,360,12946.3964745383,345,6774,366,6,0,0,0,6,0.296117443956581,332,0.287647332865875,219
00AGGF,Camden Town with Primrose Hill,Camden,0.444576539855072,166,2871.54159050435,227,1255.75326587632,69,30.8715228639219,215,10394.4035326087,262,1970,106,8,0,2,4,6,0.383833767350455,233,0.297208163624376,203
00AGGG,Cantelowes,Camden,0.466942148760331,161,3221.36905478686,173,1246.22195215523,75,33.7336204637297,172,7272.22484200292,172,3896,234,7,0,0,3,7,0.45798028833591,147,0.36493356220944,109
00AGGH,Fortune Green,Camden,0.13299518133401,314,1975.06738488749,358,777.627352617681,307,22.4174609538598,353,13741.2383971595,370,5345,304,7,0,0,1,4,0.33767949020365,291,0.258576109874667,260
00AGGJ,Frognal and Fitzjohns,Camden,0,449,1081.66268225759,502,429.836911518127,504,16.5490324089216,451,17230.1485762616,447,10269,477,8,0,0,0,3,0.171040277420445,472,0.149653514682523,482
00AGGK,Gospel Oak,Camden,0.43827479338843,172,3293.12117283046,166,1162.18439602107,113,34.5537319764618,163,7948.56895661157,201,1561,75,7,1,2,3,7,0.450600501739175,155,0.328838620970889,156
00AGGL,Hampstead Town,Camden,0,449,835.72219344601,555,367.00503378734,540,15.0941466717368,490,18760.3332414553,483,10359,479,7,0,0,0,2,0.102952609976221,564,0.129282755210348,520
00AGGM,Haverstock,Camden,0.542258588672238,133,4002.11550381035,96,1254.86086051539,71,36.0584047901044,135,6656.52205199629,152,2211,124,7,0,1,5,7,0.530310320935114,73,0.364294903502412,110
00AGGN,Highgate,Camden,0.208172474304337,270,2100.49199920334,339,836.179976273328,271,24.4519876983119,309,12389.0295813487,330,5165,295,7,0,0,2,4,0.296391246109648,331,0.205086843259011,380
00AGGP,Holborn and Covent Garden,Camden,0.335678866587958,213,3068.74841862917,189,1263.19682668895,65,31.7131098768646,206,7854.99268004722,197,4057,241,7,0,0,2,7,0.459771021248351,144,0.359130751605957,119
00AGGQ,Kentish Town,Camden,0.305811055731763,222,3258.90939474106,169,1216.83019528538,88,30.792710226912,219,8148.30403262347,209,4633,271,8,0,0,1,8,0.407445739830851,206,0.371974803118342,104
00AGGR,Kilburn,Camden,0.642754854368932,95,3916.89877147973,105,1376.40235345066,34,38.2859521333454,105,5418.40072815534,101,3322,201,7,0,0,5,7,0.587262082907344,39,0.441022101982876,38
00AGGS,King's Cross,Camden,0.391300323924109,189,3195.19537478685,175,1164.64259979129,109,33.1101488486753,180,7696.50439611291,189,2691,158,8,0,1,3,8,0.515746070795468,89,0.380407320570386,94
00AGGT,Regent's Park,Camden,0.563616877256318,126,3868.05796021968,108,1236.98202615604,84,35.5370225607273,149,7000.68682310469,161,2540,148,8,0,1,6,7,0.49154087454837,107,0.379141594494245,95
00AGGU,St Pancras and Somers Town,Camden,0.719040447504303,76,5055.22569608688,29,1554.42829674482,12,39.8197080584278,86,4905.74526678141,82,3088,180,8,0,1,7,8,0.539242036002023,69,0.412837811078586,58
00AGGW,Swiss Cottage,Camden,8.28581526861451E-02,352,1852.83658449724,387,621.294684167951,392,20.6181235012303,382,14622.3708765316,388,5253,299,8,0,0,1,4,0.307354817596766,324,0.220676910345043,341
00AGGX,West Hampstead,Camden,0.202352102637206,277,2143.02528558299,331,882.742296159267,242,23.7468222293867,324,12928.3955808981,344,4958,289,7,0,0,2,4,0.403211027603864,213,0.321922258322776,162
00AHGE,Addiscombe,Croydon,5.09591406100134E-02,384,2352.72379010171,304,887.617451258004,239,20.0269371206875,395,14646.2505275273,389,5966,332,10,0,0,1,7,0.257317401420057,383,0.233098543453264,323
00AHGF,Ashburton,Croydon,0.254715719063545,246,2277.18894079328,313,708.939729977399,341,20.36820822602,387,17058.7186176143,441,4362,256,9,0,0,3,3,0.280455853130868,356,0.144993671452441,494
00AHGG,Bensham Manor,Croydon,0,449,3015.05954271555,201,986.767900049686,192,20.9633443771332,376,13371.8055803971,360,10169,473,11,0,0,0,10,0.263562981072847,375,0.241917144348755,308
00AHGH,Broad Green,Croydon,0.350789068514242,203,4171.62103950977,83,1134.61182036996,121,32.3054288709228,193,7725.93398768283,192,2093,115,10,0,1,3,10,0.383792149759384,234,0.3265099685576,157
00AHGJ,Coulsdon East,Croydon,0,449,1099.75376877934,498,380.293218567967,530,10.9001483566396,554,23447.1673650481,557,11817,509,8,0,0,0,2,0.143419428568735,508,9.56952942773419E-02,591
00AHGK,Coulsdon West,Croydon,0,449,1035.50801999867,514,437.339299611747,497,10.5300162186746,558,23583.3966922898,559,13018,527,9,0,0,0,1,0.104147648656995,560,0.099678205601363,583
00AHGL,Croham,Croydon,0,449,1406.51076957397,448,617.13913654536,395,15.6312359843745,478,18362.6918616691,473,9966,464,10,0,0,0,4,0.16782074540052,474,0.123101016855225,538
00AHGM,Fairfield,Croydon,8.00750354897587E-02,354,2001.50072437897,352,869.348779438064,250,20.8622587722689,377,14654.9065098357,390,6603,358,9,0,0,0,6,0.265377480176902,373,0.168807648395726,445
00AHGN,Fieldway,Croydon,0.690998121813791,79,4323.19613465667,71,876.915499471128,246,39.7335027971567,87,4953.97853501476,83,2121,117,7,0,1,6,7,0.529981050382778,74,0.300144838718321,200
00AHGP,Heathfield,Croydon,8.57588357588358E-02,350,1622.71304332092,419,506.835575155914,458,16.7493239812747,446,18314.9928389928,472,4868,282,9,0,0,1,3,0.225630546303764,425,0.100756631713947,581
00AHGQ,Kenley,Croydon,0,449,1353.72057554126,456,482.830333672464,473,13.896609434773,511,19789.5773064687,505,14450,546,9,0,0,0,2,0.149161782642137,494,9.79593899410814E-02,587
00AHGR,New Addington,Croydon,0.439260143198091,171,2971.43275254965,208,720.179859101772,334,34.6039586841064,162,7598.66855608592,183,947,31,7,1,1,4,6,0.446896963556048,163,0.247341529402918,296
